date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:05:02	3691/3691	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:02%20GMT	https://www.careerplanwiki.com/wiki/%e5%9b%bd%e9%99%85%e7%a8%8e%e6%94%b6/6686	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9b%bd%e9%99%85%e7%a8%8e%e6%94%b6/6686.html	(from https://www.careerplanwiki.com/major)
17:05:03	4904/4904	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:03%20GMT	https://www.careerplanwiki.com/wiki/%e9%87%91%e8%9e%8d%e5%ad%a6/3722	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e9%87%91%e8%9e%8d%e5%ad%a6/3722.html	(from https://www.careerplanwiki.com/major)
17:05:03	4913/4913	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:03%20GMT	https://www.careerplanwiki.com/wiki/%e9%87%91%e8%9e%8d%e5%b7%a5%e7%a8%8b/3723	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e9%87%91%e8%9e%8d%e5%b7%a5%e7%a8%8b/3723.html	(from https://www.careerplanwiki.com/major)
17:05:03	4806/4806	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:03%20GMT	https://www.careerplanwiki.com/wiki/%e4%bf%9d%e9%99%a9%e5%ad%a6/3724	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e4%bf%9d%e9%99%a9%e5%ad%a6/3724.html	(from https://www.careerplanwiki.com/major)
17:05:04	4897/4897	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:04%20GMT	https://www.careerplanwiki.com/wiki/%e6%8a%95%e8%b5%84%e5%ad%a6/3725	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%8a%95%e8%b5%84%e5%ad%a6/3725.html	(from https://www.careerplanwiki.com/major)
17:05:04	4843/4843	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:04%20GMT	https://www.careerplanwiki.com/wiki/%e9%87%91%e8%9e%8d%e6%95%b0%e5%ad%a6/3726	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e9%87%91%e8%9e%8d%e6%95%b0%e5%ad%a6/3726.html	(from https://www.careerplanwiki.com/major)
17:05:04	4772/4772	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:04%20GMT	https://www.careerplanwiki.com/wiki/%e4%bf%a1%e7%94%a8%e7%ae%a1%e7%90%86/3727	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e4%bf%a1%e7%94%a8%e7%ae%a1%e7%90%86/3727.html	(from https://www.careerplanwiki.com/major)
17:05:05	4815/4815	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:05%20GMT	https://www.careerplanwiki.com/wiki/%e7%bb%8f%e6%b5%8e%e4%b8%8e%e9%87%91%e8%9e%8d/3728	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%bb%8f%e6%b5%8e%e4%b8%8e%e9%87%91%e8%9e%8d/3728.html	(from https://www.careerplanwiki.com/major)
17:05:05	3727/3727	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:05%20GMT	https://www.careerplanwiki.com/wiki/%e7%b2%be%e7%ae%97%e5%ad%a6/6692	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%b2%be%e7%ae%97%e5%ad%a6/6692.html	(from https://www.careerplanwiki.com/major)
17:05:05	3685/3685	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:05%20GMT	https://www.careerplanwiki.com/wiki/%e4%ba%92%e8%81%94%e7%bd%91%e9%87%91%e8%9e%8d/6637	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e4%ba%92%e8%81%94%e7%bd%91%e9%87%91%e8%9e%8d/6637.html	(from https://www.careerplanwiki.com/major)
17:05:06	3681/3681	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:06%20GMT	https://www.careerplanwiki.com/wiki/%e9%87%91%e8%9e%8d%e7%a7%91%e6%8a%80/6636	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e9%87%91%e8%9e%8d%e7%a7%91%e6%8a%80/6636.html	(from https://www.careerplanwiki.com/major)
17:05:06	4775/4775	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:06%20GMT	https://www.careerplanwiki.com/wiki/%e7%bb%8f%e6%b5%8e%e5%ad%a6/3729	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%bb%8f%e6%b5%8e%e5%ad%a6/3729.html	(from https://www.careerplanwiki.com/major)
17:05:06	4923/4923	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:06%20GMT	https://www.careerplanwiki.com/wiki/%e7%bb%8f%e6%b5%8e%e7%bb%9f%e8%ae%a1%e5%ad%a6/3730	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%bb%8f%e6%b5%8e%e7%bb%9f%e8%ae%a1%e5%ad%a6/3730.html	(from https://www.careerplanwiki.com/major)
17:05:07	4595/4595	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:07%20GMT	https://www.careerplanwiki.com/wiki/%e5%9b%bd%e6%b0%91%e7%bb%8f%e6%b5%8e%e7%ae%a1%e7%90%86/3731	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9b%bd%e6%b0%91%e7%bb%8f%e6%b5%8e%e7%ae%a1%e7%90%86/3731.html	(from https://www.careerplanwiki.com/major)
17:05:07	4867/4867	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:07%20GMT	https://www.careerplanwiki.com/wiki/%e8%b5%84%e6%ba%90%e4%b8%8e%e7%8e%af%e5%a2%83%e7%bb%8f%e6%b5%8e%e5%ad%a6/3732	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e8%b5%84%e6%ba%90%e4%b8%8e%e7%8e%af%e5%a2%83%e7%bb%8f%e6%b5%8e%e5%ad%a6/3732.html	(from https://www.careerplanwiki.com/major)
17:05:07	4613/4613	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:07%20GMT	https://www.careerplanwiki.com/wiki/%e5%95%86%e5%8a%a1%e7%bb%8f%e6%b5%8e%e5%ad%a6/3733	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%95%86%e5%8a%a1%e7%bb%8f%e6%b5%8e%e5%ad%a6/3733.html	(from https://www.careerplanwiki.com/major)
17:05:08	4565/4565	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:08%20GMT	https://www.careerplanwiki.com/wiki/%e8%83%bd%e6%ba%90%e7%bb%8f%e6%b5%8e/3734	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e8%83%bd%e6%ba%90%e7%bb%8f%e6%b5%8e/3734.html	(from https://www.careerplanwiki.com/major)
17:05:08	3877/3877	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:08%20GMT	https://www.careerplanwiki.com/wiki/%e5%8a%b3%e5%8a%a8%e7%bb%8f%e6%b5%8e%e5%ad%a6/6644	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8a%b3%e5%8a%a8%e7%bb%8f%e6%b5%8e%e5%ad%a6/6644.html	(from https://www.careerplanwiki.com/major)
17:05:08	3945/3945	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:08%20GMT	https://www.careerplanwiki.com/wiki/%e7%bb%8f%e6%b5%8e%e5%b7%a5%e7%a8%8b/6642	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%bb%8f%e6%b5%8e%e5%b7%a5%e7%a8%8b/6642.html	(from https://www.careerplanwiki.com/major)
17:05:09	3936/3936	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:09%20GMT	https://www.careerplanwiki.com/wiki/%e6%95%b0%e5%ad%97%e7%bb%8f%e6%b5%8e/6639	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%95%b0%e5%ad%97%e7%bb%8f%e6%b5%8e/6639.html	(from https://www.careerplanwiki.com/major)
17:05:09	4769/4769	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:09%20GMT	https://www.careerplanwiki.com/wiki/%e5%9b%bd%e9%99%85%e7%bb%8f%e6%b5%8e%e4%b8%8e%e8%b4%b8%e6%98%93/3735	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9b%bd%e9%99%85%e7%bb%8f%e6%b5%8e%e4%b8%8e%e8%b4%b8%e6%98%93/3735.html	(from https://www.careerplanwiki.com/major)
17:05:09	4763/4763	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:09%20GMT	https://www.careerplanwiki.com/wiki/%e8%b4%b8%e6%98%93%e7%bb%8f%e6%b5%8e/3736	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e8%b4%b8%e6%98%93%e7%bb%8f%e6%b5%8e/3736.html	(from https://www.careerplanwiki.com/major)
17:05:10	3577/3577	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:10%20GMT	https://www.careerplanwiki.com/wiki/%e5%9b%bd%e9%99%85%e7%bb%8f%e6%b5%8e%e5%8f%91%e5%b1%95%e5%90%88%e4%bd%9c/6564	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9b%bd%e9%99%85%e7%bb%8f%e6%b5%8e%e5%8f%91%e5%b1%95%e5%90%88%e4%bd%9c/6564.html	(from https://www.careerplanwiki.com/major)
17:05:10	4694/4694	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:10%20GMT	https://www.careerplanwiki.com/wiki/%e6%b3%95%e5%ad%a6/3737	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b3%95%e5%ad%a6/3737.html	(from https://www.careerplanwiki.com/major)
17:05:10	4641/4641	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:10%20GMT	https://www.careerplanwiki.com/wiki/%e7%9f%a5%e8%af%86%e4%ba%a7%e6%9d%83/3738	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%9f%a5%e8%af%86%e4%ba%a7%e6%9d%83/3738.html	(from https://www.careerplanwiki.com/major)
17:05:11	4615/4615	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:11%20GMT	https://www.careerplanwiki.com/wiki/%e7%9b%91%e7%8b%b1%e5%ad%a6/3739	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%9b%91%e7%8b%b1%e5%ad%a6/3739.html	(from https://www.careerplanwiki.com/major)
17:05:11	3639/3639	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:11%20GMT	https://www.careerplanwiki.com/wiki/%e4%bf%a1%e7%94%a8%e9%a3%8e%e9%99%a9%e7%ae%a1%e7%90%86%e4%b8%8e%e6%b3%95%e5%be%8b%e9%98%b2%e6%8e%a7/6635	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e4%bf%a1%e7%94%a8%e9%a3%8e%e9%99%a9%e7%ae%a1%e7%90%86%e4%b8%8e%e6%b3%95%e5%be%8b%e9%98%b2%e6%8e%a7/6635.html	(from https://www.careerplanwiki.com/major)
17:05:11	3836/3836	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:11%20GMT	https://www.careerplanwiki.com/wiki/%e5%9b%bd%e9%99%85%e7%bb%8f%e8%b4%b8%e8%a7%84%e5%88%99/6634	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9b%bd%e9%99%85%e7%bb%8f%e8%b4%b8%e8%a7%84%e5%88%99/6634.html	(from https://www.careerplanwiki.com/major)
17:05:12	3493/3493	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:12%20GMT	https://www.careerplanwiki.com/wiki/%e5%8f%b8%e6%b3%95%e8%ad%a6%e5%af%9f%e5%ad%a6/6632	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8f%b8%e6%b3%95%e8%ad%a6%e5%af%9f%e5%ad%a6/6632.html	(from https://www.careerplanwiki.com/major)
17:05:12	3689/3689	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:12%20GMT	https://www.careerplanwiki.com/wiki/%e7%a4%be%e5%8c%ba%e7%9f%ab%e6%ad%a3/6631	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%a4%be%e5%8c%ba%e7%9f%ab%e6%ad%a3/6631.html	(from https://www.careerplanwiki.com/major)
17:05:12	3469/3469	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:12%20GMT	https://www.careerplanwiki.com/wiki/%e7%ba%aa%e6%a3%80%e7%9b%91%e5%af%9f/6565	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%ba%aa%e6%a3%80%e7%9b%91%e5%af%9f/6565.html	(from https://www.careerplanwiki.com/major)
17:05:12	4757/4757	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:12%20GMT	https://www.careerplanwiki.com/wiki/%e7%a7%91%e5%ad%a6%e7%a4%be%e4%bc%9a%e4%b8%bb%e4%b9%89/3740	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%a7%91%e5%ad%a6%e7%a4%be%e4%bc%9a%e4%b8%bb%e4%b9%89/3740.html	(from https://www.careerplanwiki.com/major)
17:05:13	4889/4889	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:13%20GMT	https://www.careerplanwiki.com/wiki/%e4%b8%ad%e5%9b%bd%e5%85%b1%e4%ba%a7%e5%85%9a%e5%8e%86%e5%8f%b2/3741	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e4%b8%ad%e5%9b%bd%e5%85%b1%e4%ba%a7%e5%85%9a%e5%8e%86%e5%8f%b2/3741.html	(from https://www.careerplanwiki.com/major)
17:05:13	4959/4959	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2028%20Sep%202025%2009:05:13%20GMT	https://www.careerplanwiki.com/wiki/%e6%80%9d%e6%83%b3%e6%94%bf%e6%b2%bb%e6%95%99%e8%82%b2/3742	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%80%9d%e6%83%b3%e6%94%bf%e6%b2%bb%e6%95%99%e8%82%b2/3742.html	(from https://www.careerplanwiki.com/major)
